video-id,comment-id,username,date,text,like-count
1MZFrJPPIQ8,UgxQWgX4wNU8nZlJMyx4AaABAg,@haiderriaz2115,2022-09-05,"I am from Pakistan and talking specifically from the point of this region in relation to my childhood, the realistic truth is that I have lived through the truth that water is being depleted rapidly, climate is changing drastically, despite having NGOs and corporations spreading awareness among people, it is not enough. People are still illetrate to the fact how our climate is being destroyed and how we are the cause of it, I see people around me wasting water and it pains me. This summer alone has been the hottest I have experienced personally and it is just a start which is the scariest part. May God have mercy on us. <a href=""http://www.youtube.com/results?search_query=%23savewater"">#savewater</a>",19
qySBQjSXbfw,UgxxEMb6XjMFXPcO0r54AaABAg,@Dan-ib5vq,2023-01-20,"Personally I think we have been living in a sort of perfect weather &quot;grace&quot; period for the past 10,000 years and it&#39;s been great perfect for our transition into farming etc. And I just think we are starting to see the next cycle, of course humans have pumped countless tonnes of pollution into the atmosphere but so did the recent Tongan volcanic eruption (the largest on record I believe) yet no one seemed to bat an eyelid at how much stuff - chemicals, gases, physical particles - was expelled into the layers of atmosphere? Why is no one adding events like this into the equations??",19
qySBQjSXbfw,UgwHJW5p5kHQxcu7X5J4AaABAg,@shaunxthexmod777,2022-10-05,"Something weird is happening to the Gulf Stream current as well! Fresh water mixing with the salt water reduces its density, and prevents the Gulf stream from sinking. If too much fresh water enters the current, it could come to an abrupt halt…",19
XDPbsML--T4,UgzAqOTUxAyearT-tvZ4AaABAg,@Booobbbbbyyyy,2022-10-20,"Hey scishow, I hope you notice me, I’m a musical Theatre major but love learning in all regards and y’all have done so much good in my life through sharing such accessible knowledge, I appreciate your platform and all you have done for me",19
MsdIqPbEwWE,Ugyg3eYwk92IQmoDr-x4AaABAg,@norikootsuki4661,2022-09-29,"It is time to realize that these facts are right in our faces. Anyone who denies climate change is absolutely wrong. You can argue how much is human caused. Either way, millions of people suffer.",18
MsdIqPbEwWE,UgznyHV6n2DWPA1SAiR4AaABAg,@RAconsciousness,2022-09-29,"The hurricanes in our part of Earth, are nature&#39;s way of cooling down to bring in the next season (fall, winter). It&#39;s taking bigger and bigger storms because it&#39;s getting hotter. It&#39;s not a difficult concept. Why people like the governor of Florida refuse to accept it, I just can&#39;t understand. It seems to be an unwillingness to accept responsibility for our human behavior.",18
SxK5qD8sNL4,Ugx5wud45fLTxJnxaLZ4AaABAg,@taiebnajafi9337,2022-10-29,"One-third of the country is under water, 33 million people effected by that, but still the Pakistan government use most of their budget to fund and support military and  terrorist groups in Afghanistan and other areas ignoring the humanitarian disasters  which has happened in their own country and the humanitarian disasters which they cause in other countries like Afghanistan. Instead of fighting against these sort of crisis they cause them just on their own.",18
E6bVBH9y5O8,UgzrP4K_f_2z0RuQjzx4AaABAg,@josegegas,2022-09-28,"I think you have to mention that is not all of us guilty of global warming. It is mainly the rischest 10% of the people who consume most of the energy and emit most of the CO2 too. The poorest 50% of the people hardly emit any carbon. This is why economic inequality also has a big impact in our climate,  scientists say...",18
E6bVBH9y5O8,UgwKVG3k50jQRlEiXDF4AaABAg,@JustinWarkentin,2022-09-16,"Even if it were completely natural, that doesn&#39;t change the fact that it will be devastating for us if we don&#39;t do something about it now. We&#39;re the first species that&#39;s been able to understand it or that has the ability to control the climate. For the sake of our species, we should deal with it, regardless of the cause.",18
E6bVBH9y5O8,UgyAEAC7oxcEmr5fS3R4AaABAg,@bartistclord1916,2022-09-16,"I have a problem with massive multi-billion dollar companies wanting to keep providing extra carbon while blaming your car and your cheeseburger, trying to take both away from you while they buy &quot;carbon credits&quot; to keep polluting.  also false or misleading advertising which fails to point out that you make a much bigger carbon footprint getting a new electric vehicle if you don&#39;t keep that one for over 6 years of driving. Or politicians who refuse to work on upgrading the power grid, tell us NOT to charge EVs, but tell us that we HAVE TO buy one, when they are still full of TOXIC lithium batteries while Humans have SUCH a spotless record when it comes to waste management (see pacific garbage patch). Lithium Apocalypse everyone ?",18
E6bVBH9y5O8,UgwIwO0mB-yPNHnOQ714AaABAg,@sixofone,2024-08-17,"Even if you take the debate out of climate change, what could be the harm in trying to clean up the environment we all live in, other than it might effect some billionaires profit margin, but what good is wealth without clean water to drink, fresh clean air to breathe, healthy natural food to eat and wildlife to appreciate and possibly learn from? Just because one arrogant neighbor chooses to live like an ignorant slob and doesn’t maintain their property, throws garbage, and other junk,  in their yard, but still thinks they  “know everything” about any subject (from looking at tiktok,), should everyone else just lower their standards and give up trying to take care of their own?  Like it or not, High Tide Is Coming, isn’t it better to at least try our best to slow it down for the sake of future generations? Where is the harm in trying?",18
E6bVBH9y5O8,UgxQUd3i0Ty9VhxnEMB4AaABAg,@karihamalainen9622,2022-11-15,Simple thing gone wrong - measuring temperature. And then sensorship!,18
E6bVBH9y5O8,UgwowpgblJLnDCuPdRV4AaABAg,@sittingindetroit9204,2022-12-21,"We hear about &quot;trigger points&quot; all the time now a days.  Since the last ice age, the glacial front has receded about 20 miles per year.  As these glacial recede, they reveal darker masses underneath them.  These darker masses absorb more heat than would have been reflected by the ice sheets.  So, as more and more of these dark masses where revealed, did we hit a &quot;trigger point&quot; that accelerated the melting and allowed for more temperature absorption?",18
f9JVFuD7uAg,Ugw-RLw7Tt_JUE8w5g54AaABAg,@Supernoxus,2022-09-09,"Reading those comments, it seems like a lot of people have already lost hope facing this overwhelming crisis.",18
O_F0XIOYms8,Ugzqy9BHPzritGWYVtV4AaABAg,@SkepticalBrother,2022-09-13,I applaud their efforts. Some people will only listen to the church.,18
1MZFrJPPIQ8,UgwoGWBKsdES4chVzrZ4AaABAg,,2022-08-10,"In my house, we use rain water for drinking and I have a tecknic to reuse the water for our small swming pool, so we can re use the water for one year or more.",18
qySBQjSXbfw,UgysAbeKHDMoTEvseXl4AaABAg,@shadowofmyfutureself,2022-10-02,Excellent documentary thanks,18
jn-yy0EHyB4,UgyFCVmUB5fVo_emQCx4AaABAg,@SciShow,2022-09-03,"Head to <a href=""https://complexlycalendars.com/products/scishow"">https://complexlycalendars.com/products/scishow</a> to buy your 2023 SciShow calendar today!",18
ljdFi252fA0,UgwLKWCoENtlqUpgJ_J4AaABAg,@KarolaTea,2022-11-08,"shifting money to sensible uses? sounds sensible, so probably not gonna happen... sigh.",18
u-8a-u-sKH4,UgyTxvxjkXTchS_lofZ4AaABAg,@arcies9286,2022-10-28,we deserve our future,18
MsdIqPbEwWE,UgzqbxMOaZajylOGcFZ4AaABAg,@jshroud,2022-09-29,"💡Water is reclaiming it’s land.💡<br><br>The Sea will flow in aided by hurricanes and eventually the Sea WILL NOT flow out.🤷🏾‍♂️<br>This will change/is changing the Topography of the land and the Maps of the world.🎓<br><br>So, as I have observed most of my life, the building is BURNING and various people are standing around debating WHO started the fire..meanwhile the building BURNS TO THE GROUND and everyone is now without a building in which to shelter.🙄..🫤..😐",17
GR46_ohNh9U,UgynhUP1TVImWbIszNB4AaABAg,@jazwhoaskedforthis,2022-10-25,"PLEASE do more with Peter Kalmus, I will watch every single one",17
GR46_ohNh9U,UgyFkyaWLLccyob-V094AaABAg,@VforVodka,2022-10-25,That arrest vid was a sick flex lmao,17
GR46_ohNh9U,UgwgzY_BGXCNHD1FYAR4AaABAg,@brogscuhbuhduh,2022-12-04,Fun fact: One of the places on Earth that most closely resemble Mars is Arizona. Fits every descriptive except cold.,17
5zSNSxjCwZ0,Ugx2eKCzCYf6NdZvvzd4AaABAg,@deejay7648,2022-10-27,"Interesting. Tens of thousands of people are flying to Egypt to tell everyone to not fly. Anyway, I’m sad to hear that all the polar bears are dead.",17
5zSNSxjCwZ0,UgyWw5hEVEFxeP5254Z4AaABAg,@lachlan4534,2022-10-27,We can do all we like but the Earth goes through cataclysms and the next one is not far away based on all the data across geophysics that continue to mount day after day as things escalate.,17
5zSNSxjCwZ0,UgybPQz1mg6yteGZoRt4AaABAg,@elvenkind6072,2022-10-27,"It&#39;s been much warmer in the past. Once all land was a whole supercontinent, Pangaea, covered with rainforest and surrounded by tropical ocean. Sahara used to be green, people used to swim in the huge lakes there, in only a few tens of thousand years ago. The warmer it get, the more water vaporates from the ocean. The more water vaporating, the more green the planet will get, due to more rain. Imagine Greenland and the enormous territories north of Canada and Russia, and Antarctica turning into habitable places to live. <br><br>More attention should instead be turned to stopping pollution, instead of turning the youth into a nihilistic, depressed, morally dead people that only expect everything to go to hell.",17
puggApj9Z50,UgyLa7g1ZkxV2ID989F4AaABAg,@alexg1153,2024-03-23,Great Lakes cities &amp; real estate are definitely undervalued.,17
puggApj9Z50,UgwX6ASBqcCnofnMmWJ4AaABAg,@ZyroZoro,2022-09-20,"I&#39;ve thought about this a lot the last couple years. I&#39;ve been seriously looking at moving to the Buffalo, NY area or Canada. My biggest concern is water supply and wars over water.",17
puggApj9Z50,UgxSSAUBonGwsFCFP7t4AaABAg,@briangarrow448,2022-09-19,I worked at a small city on the Washington state Pacific Ocean coastline. I was a wastewater treatment plant operator and also maintained the stormwater and flood control pumps. I am glad to be retired today. The problems are only going to get more extreme.,17
E6bVBH9y5O8,Ugy3L0MjsM2zJOjOKMZ4AaABAg,@sabotpfl,2022-10-26,"Break the connection between Climate change, money, and power. Wait five years and see if there is still interest in climate change or if we shift our focus onto the next money or power grab. Humans have very short memories. Can humans do in a year (non-nuclear) what a single volcano can do to make a year without a summer?",17
